id,name,current_party,current_district,current_chamber,given_name,family_name,gender,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_email,capitol_voice,capitol_fax,district_address,district_email,district_voice,district_fax,twitter,youtube,instagram,facebook
ocd-person/94b25db0-bd9b-4270-a623-6627dfdc340c,A B Franklin,Democratic,34,lower,A B,Franklin,,,,,http://house.louisiana.gov/h_reps/RepPics09/rep34.jpg,http://house.louisiana.gov/H_Reps/members.aspx?ID=34,http://house.louisiana.gov/H_Reps/members.aspx?ID=34,,,,,"2808 E. Broad Street;Lake Charles, LA 70615",franklina@legis.la.gov,337-491-2320,,,,,
ocd-person/5032448a-7275-4a02-8dc1-d251cdde8ad9,Alan Seabaugh,Republican,5,lower,Alan,Seabaugh,,,,,http://house.louisiana.gov/h_reps/RepPics09/rep5.jpg,http://house.louisiana.gov/H_Reps/members.aspx?ID=5,http://house.louisiana.gov/H_Reps/members.aspx?ID=5,,,,,"401 Market St.;Suite 1120;Shreveport, LA 71101",seabaugha@legis.la.gov,318-676-7990,,,,,
ocd-person/384d4e1a-ebf6-4214-8d61-52e0da724dbd,Barbara M. Norton,Democratic,3,lower,Barbara M.,Norton,,,,,http://house.louisiana.gov/h_reps/RepPics09/rep3.jpg,http://house.louisiana.gov/H_Reps/members.aspx?ID=3,http://house.louisiana.gov/H_Reps/members.aspx?ID=3,,,,,"3245 Hollywood Avenue;Shreveport, LA 71108",nortonb@legis.la.gov,318-632-5887,,,,,
ocd-person/ad514eed-2832-4ae3-a0c5-62d8f2721297,Barbara W. Carpenter,Democratic,63,lower,Barbara W.,Carpenter,,,,,http://house.louisiana.gov/h_reps/RepPics09/rep63.jpg,http://house.louisiana.gov/H_Reps/members.aspx?ID=63,http://house.louisiana.gov/H_Reps/members.aspx?ID=63,,,,,"1975 Harding Blvd.;Baton Rouge, LA 70807",carpenterb@legis.la.gov,225-771-5674,,,,,
ocd-person/2d304e88-d8e7-4c99-9725-cb1c75844a35,Barrow Peacock,Republican,37,upper,Barrow,Peacock,,,,,,http://senate.la.gov/senators/senpage.asp?SenID=37,http://senate.la.gov/senators/senpage.asp?SenID=37,,,,,"1619 Jimmie Davis Highway;Bossier City, LA 71112",peacockb@legis.la.gov,318-741-7180,318-741-7182,,,,
ocd-person/666f0cb4-0b64-4594-9c8f-aa53f77db48a,Barry Ivey,Republican,65,lower,Barry,Ivey,,,,,http://house.louisiana.gov/h_reps/RepPics09/rep65.jpg,http://house.louisiana.gov/H_Reps/members.aspx?ID=65,http://house.louisiana.gov/H_Reps/members.aspx?ID=65,,,,,"P.O. Box 78286;Baton Rouge, LA 70837",iveyb@legis.la.gov,225-261-5739,,,,,
ocd-person/cbe53992-3b3c-4ec0-a94a-58ddf96e6edd,Beryl A. Amedée,Republican,51,lower,Beryl A.,Amedée,,,,,http://house.louisiana.gov/h_reps/RepPics09/rep51.jpg,http://house.louisiana.gov/H_Reps/members.aspx?ID=51,http://house.louisiana.gov/H_Reps/members.aspx?ID=51,,,,,"302 School St.;Houma, LA 70360",amedeeb@legis.la.gov,985-858-2967,,,,,
ocd-person/b6e8a5cf-ec5c-494b-b9ff-efa0fb92e1c1,Beth Mizell,Republican,12,upper,Beth,Mizell,,,,,,http://senate.la.gov/senators/senpage.asp?SenID=12,http://senate.la.gov/senators/senpage.asp?SenID=12,,,,,"1051 Main Street;Franklinton, LA 70438",mizellb@legis.la.gov,985-839-3936,985-839-7714,,,,
ocd-person/8574f94d-93ed-49b0-a5f6-aa1832b5542a,Blake Miguez,Republican,49,lower,Blake,Miguez,,,,,http://house.louisiana.gov/h_reps/RepPics09/rep49.jpg,http://house.louisiana.gov/H_Reps/members.aspx?ID=49,http://house.louisiana.gov/H_Reps/members.aspx?ID=49,,,,,"410 N. Broadway St.;Erath, LA 70533",miguezb@legis.la.gov,337-937-8827,,,,,
ocd-person/7dac3861-2ffb-45ba-b690-a8e199eb2acd,Bob Hensgens,Republican,26,upper,Bob,Hensgens,,,,,,http://senate.la.gov/senators/senpage.asp?SenID=26,http://senate.la.gov/senators/senpage.asp?SenID=26,,,,,"407 Charity Street;Abbeville, LA 70510",sen26@legis.la.gov,337-893-5035,337-898-1160,,,,
