id,name,current_party,current_district,current_chamber,given_name,family_name,gender,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_email,capitol_voice,capitol_fax,district_address,district_email,district_voice,district_fax,twitter,youtube,instagram,facebook
ocd-person/ad28df67-a1bf-4580-b55f-f0917c6e69b2,Alex Ybarra,Republican,13,lower,Alex,Ybarra,,,,,http://www.leg.wa.gov/House/Representatives/PublishingImages/ybarra.jpg,http://houserepublicans.wa.gov/Alex-Ybarra/;http://www.leg.wa.gov/house/representatives/Pages/default.aspx,http://www.leg.wa.gov/house/representatives/Pages/default.aspx,"469 John L. O'Brien Building;Olympia, WA 98504",Alex.Ybarra@leg.wa.gov,360-786-7808,,,,,,,,,
ocd-person/80548fd7-06a0-44f1-b121-7caae4819ed6,Amy Walen,Democratic,48,lower,Amy,Walen,,,,,http://www.leg.wa.gov/House/Representatives/PublishingImages/walen.jpg,http://housedemocrats.wa.gov/legislators/Amy-Walen/;http://www.leg.wa.gov/house/representatives/Pages/default.aspx,http://www.leg.wa.gov/house/representatives/Pages/default.aspx,"418 John L. O'Brien Building;PO Box 40600;Olympia, WA 98504",Amy.Walen@leg.wa.gov,360-786-7848,,,,,,,,,
ocd-person/9c1fefff-fa5a-49aa-90ca-a9ca80b6f669,Andrew Barkis,Republican,2,lower,Andrew,Barkis,,,,,http://www.leg.wa.gov/House/Representatives/PublishingImages/barkis.jpg,http://houserepublicans.wa.gov/Andrew-Barkis/;http://www.leg.wa.gov/house/representatives/Pages/default.aspx,http://www.leg.wa.gov/house/representatives/Pages/default.aspx,"122D Legislative Building;PO Box 40600;Olympia, WA 98504",Andrew.Barkis@leg.wa.gov,360-786-7824,,,,,,,,,
ocd-person/7c66f731-b19a-4855-af96-0dbd0ff0eb7a,Andy Billig,Democratic,3,upper,Andy,Billig,,,,,http://www.leg.wa.gov/Senate/Senators/PublishingImages/billig.jpg,http://sdc.wastateleg.org/Billig/;http://www.leg.wa.gov/senate/senators/Pages/default.aspx,http://www.leg.wa.gov/senate/senators/Pages/default.aspx,"307 Legislative Building;PO Box 40403;Olympia, WA 98504",Andy.Billig@leg.wa.gov,360-786-7604,,,,,,,,,
ocd-person/e8716b1c-7767-4a07-b0a8-346e6fe175f5,Ann Rivers,Republican,18,upper,Ann,Rivers,,,,,http://www.leg.wa.gov/Senate/Senators/PublishingImages/rivers.jpg,http://AnnRivers.src.wastateleg.org/;http://www.leg.wa.gov/senate/senators/Pages/default.aspx,http://www.leg.wa.gov/senate/senators/Pages/default.aspx,"204 Irv Newhouse Building;PO Box 40418;Olympia, WA 98504",Ann.Rivers@leg.wa.gov,360-786-7634,,,,,,,,,
ocd-person/50c73eec-2f66-450b-b8b4-b8bce995e221,Annette Cleveland,Democratic,49,upper,Annette,Cleveland,,,,,http://www.leg.wa.gov/Senate/Senators/PublishingImages/cleveland.jpg,http://sdc.wastateleg.org/Cleveland/;http://www.leg.wa.gov/senate/senators/Pages/default.aspx,http://www.leg.wa.gov/senate/senators/Pages/default.aspx,"220 John A. Cherberg Building;PO Box 40449;Olympia, WA 98504",Annette.Cleveland@leg.wa.gov,360-786-7696,,,,,,,,,
ocd-person/29f8c941-13a6-4665-8a65-eb089d3efb83,Barbara Bailey,Republican,10,upper,Barbara,Bailey,,,,,http://www.leg.wa.gov/Senate/Senators/PublishingImages/bailey.jpg,http://BarbaraBailey.src.wastateleg.org/;http://www.leg.wa.gov/senate/senators/Pages/default.aspx,http://www.leg.wa.gov/senate/senators/Pages/default.aspx,"203 Irv Newhouse Building;PO Box 40410;Olympia, WA 98504",Barbara.Bailey@leg.wa.gov,360-786-7618,,,,,,,,,
ocd-person/0bbe7652-d8a7-46aa-bdbc-90b411347343,Beth Doglio,Democratic,22,lower,Beth,Doglio,,,,,http://www.leg.wa.gov/House/Representatives/PublishingImages/doglio.jpg,http://housedemocrats.wa.gov/legislators/Beth-Doglio/;http://www.leg.wa.gov/house/representatives/Pages/default.aspx,http://www.leg.wa.gov/house/representatives/Pages/default.aspx,"317 John L. O'Brien Building;PO Box 40600;Olympia, WA 98504",Beth.Doglio@leg.wa.gov,360-786-7992,,,,,,,,,
ocd-person/1763625c-3fb6-420b-8094-db510e11515e,Bill Jenkin,Republican,16,lower,Bill,Jenkin,,,,,http://www.leg.wa.gov/House/Representatives/PublishingImages/jenkin.jpg,http://houserepublicans.wa.gov/Bill-Jenkin/;http://www.leg.wa.gov/house/representatives/Pages/default.aspx,http://www.leg.wa.gov/house/representatives/Pages/default.aspx,"470 John L. O'Brien Building;PO Box 40600;Olympia, WA 98504",Bill.Jenkin@leg.wa.gov,360-786-7836,,,,,,,,,
ocd-person/b6f7474d-cf29-42de-9190-08ea9d000779,Bill Ramos,Democratic,5,lower,Bill,Ramos,,,,,http://www.leg.wa.gov/House/Representatives/PublishingImages/ramos.jpg,http://housedemocrats.wa.gov/legislators/Bill-Ramos/;http://www.leg.wa.gov/house/representatives/Pages/default.aspx,http://www.leg.wa.gov/house/representatives/Pages/default.aspx,"325 John L. O'Brien Building;PO Box 40600;Olympia, WA 98504",Bill.Ramos@leg.wa.gov,360-786-7852,,,,,,,,,
