id,name,current_party,current_district,current_chamber,given_name,family_name,gender,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_email,capitol_voice,capitol_fax,district_address,district_email,district_voice,district_fax,twitter,youtube,instagram,facebook
ocd-person/a76e0c0e-81d3-4f3b-8cc8-b8360d3cecb4,Aaron M. Ortiz,Democratic,1,lower,,,,,,,http://ilga.gov/images/members/{D96B0DF9-0E06-487B-825C-AB0BE8C3CA1E}.jpg,http://ilga.gov/house/Rep.asp?GA=101&MemberID=2752,http://ilga.gov/house/default.asp?GA=101;http://ilga.gov/house/Rep.asp?GA=101&MemberID=2752,"258-W Stratton Office Building;Springfield, IL 62706",district@repaaronortiz.com,217-782-1117,,"4374 S. Archer;Chicago, IL 60632",,,,,,,
ocd-person/b7c31a7c-8c5a-4f4f-9e8b-75833c1093f1,Allen Skillicorn,Republican,66,lower,Allen,Skillicorn,,,,,http://ilga.gov/images/members/{47D93AEC-3D46-409B-B881-CD0CBC9226B7}.jpg,http://ilga.gov/house/Rep.asp?GA=101&MemberID=2692,http://ilga.gov/house/default.asp?GA=101;http://ilga.gov/house/Rep.asp?GA=101&MemberID=2692,"234-N Stratton Office Building;Springfield, IL 62706",skillicorn@ilhousegop.org,217-782-0432,217-782-1275,"1500 Carlemont Drive;Suite D;Crystal Lake, IL 60014",,815-893-4884,815-893-4223,,,,
ocd-person/f8dc94db-66cf-4d5e-b1af-0b6307140524,Amy Grant,Republican,42,lower,,,,,,,http://ilga.gov/images/members/{41DCC207-977E-45DC-BD10-A8AFDCEB673E}.jpg,http://ilga.gov/house/Rep.asp?GA=101&MemberID=2754,http://ilga.gov/house/default.asp?GA=101;http://ilga.gov/house/Rep.asp?GA=101&MemberID=2754,"206-N Stratton Office Building;Springfield, IL 62706",grant@ilhousegop.org,217-558-1037,,"211 E. Illinois Street;Wheaton, IL 60187",,331-218-4182,,,,,
ocd-person/72b2b5db-98f2-44f2-ae06-d0bc72075d76,André M. Thapedi,Democratic,32,lower,André,Thapedi,,,,,http://ilga.gov/images/members/{5E31C56F-A3AA-4089-B697-E05B02B3F147}.jpg,http://ilga.gov/house/Rep.asp?GA=101&MemberID=2574,http://ilga.gov/house/default.asp?GA=101;http://ilga.gov/house/Rep.asp?GA=101&MemberID=2574,"245-E Stratton Office Building;Springfield, IL 62706",illinois32district@gmail.com,217-782-1702,,"4651 W. 79th Street;Suite 205;Chicago, IL 60652",,773-581-9250,773-581-9260,,,,
ocd-person/9def23d3-81e9-4baf-b0c8-eeb4e5587778,Andrew S. Chesney,Republican,89,lower,,,,,,,http://ilga.gov/images/members/{1153A212-EA92-4CF5-A755-8E676033330C}.jpg,http://ilga.gov/house/Rep.asp?GA=101&MemberID=2762,http://ilga.gov/house/default.asp?GA=101;http://ilga.gov/house/Rep.asp?GA=101&MemberID=2762,"204-N Stratton Office Building;Springfield, IL 62706",Chesney@ilhousegop.org,217-782-8186,,"50 West Douglas Street;Stewart Centre Suite 1001;Freeport, IL 61032",,815-232-0774,815-232-0777,,,,
ocd-person/155abced-3144-48de-888e-21081556c960,Andy Manar,Democratic,48,upper,Andy,Manar,,,,,http://ilga.gov/images/members/{385C74DA-9ACC-41E3-99D3-08A6A1EC1FC9}.jpg,http://ilga.gov/senate/Senator.asp?GA=101&MemberID=2617,http://ilga.gov/senate/default.asp?GA=101;http://ilga.gov/senate/Senator.asp?GA=101&MemberID=2617,"119A Capitol Building;Springfield, IL 62706",,217-782-0228,,"115 N. Washington Street;P.O. Box 636;Bunker Hill, IL 62014",,618-585-4848,,,,,
ocd-person/aafd10ac-0d72-4892-b543-65926bb004fc,Ann Gillespie,Democratic,27,upper,,,,,,,http://ilga.gov/images/members/{D11CC547-0960-44F1-80C9-99F8CE5D5479}.jpg,http://ilga.gov/senate/Senator.asp?GA=101&MemberID=2726,http://ilga.gov/senate/default.asp?GA=101;http://ilga.gov/senate/Senator.asp?GA=101&MemberID=2726,"108D Capitol Building;Springfield, IL 62706",,217-782-4471,,"120 W. Eastman;Suite 207;Arlington Heights, IL 60004",,847-749-1880,,,,,
ocd-person/02f2799d-4633-48e9-b5ab-379d48e70b40,Ann M. Williams,Democratic,11,lower,Ann,Williams,,,,,http://ilga.gov/images/members/{C45B418C-4848-4467-ADC2-739B2D1E4418}.jpg,http://ilga.gov/house/Rep.asp?GA=101&MemberID=2595,http://ilga.gov/house/default.asp?GA=101;http://ilga.gov/house/Rep.asp?GA=101&MemberID=2595,"273-S Stratton Office Building;Springfield, IL 62706",ann@repannwilliams.com,217-782-2458,,"1726 W. Belmont;Chicago, IL 60657",,773-880-9082,773-880-9083,,,,
ocd-person/f38a2b8a-b0e4-4e7d-92cf-7855d42e9c2d,Anna Moeller,Democratic,43,lower,Anna,Moeller,,,,,http://ilga.gov/images/members/{DCE9D682-0582-49BD-AD67-98C2502D89C2}.jpg,http://ilga.gov/house/Rep.asp?GA=101&MemberID=2647,http://ilga.gov/house/default.asp?GA=101;http://ilga.gov/house/Rep.asp?GA=101&MemberID=2647,"246-W Stratton Office Building;Springfield, IL 62706",staterepmoeller@gmail.com,217-782-8020,,"164 Division Street;Suite 103;Elgin, IL 60120",,847-841-7130,847-841-7140,,,,
ocd-person/8dfe2e37-8a40-4be0-b44d-0bf65861f4e0,Anne Stava-Murray,Democratic,81,lower,,,,,,,http://ilga.gov/images/members/{0322F94E-013C-4237-9808-4462138AC595}.jpg,http://ilga.gov/house/Rep.asp?GA=101&MemberID=2740,http://ilga.gov/house/default.asp?GA=101;http://ilga.gov/house/Rep.asp?GA=101&MemberID=2740,"276-S Stratton Office Building;Springfield, IL 62706",office@repstavamurray.com,217-782-6578,,"633 Rogers Street;Suite 110;Downers Grove, IL 60515",,630-605-0595,,,,,
