id,name,current_party,current_district,current_chamber,given_name,family_name,gender,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_email,capitol_voice,capitol_fax,district_address,district_email,district_voice,district_fax,twitter,youtube,instagram,facebook
ocd-person/8d0e1b81-b803-4f1b-9170-601551e52f06,Andria L. Bennett,Democratic,32,lower,Andria L.,Bennett,,,,,https://legis.delaware.gov/images/default-source/default-album/AndriaBennett.jpg?sfvrsn=0,https://legis.delaware.gov/LegislatorDetail?personId=55,https://legis.delaware.gov/House,"411 Legislative Ave. Dover, DE 19901",,302-744-4351,,,,,,,,,
ocd-person/54294fe0-e055-4b0c-bcac-42367ecc0c3a,Anthony Delcollo,Republican,7,upper,Anthony,Delcollo,,,,,https://legis.delaware.gov/images/default-source/default-album/Delcollo.jpg?sfvrsn=0,https://legis.delaware.gov/LegislatorDetail?personId=3132,https://legis.delaware.gov/Senate,"411 Legislative Avenue Dover, DE 19901",,302-744-4306,,,,,,,,,
ocd-person/8b5f6201-6c2f-4847-8d69-737ae776c44b,Brian Pettyjohn,Republican,19,upper,Brian,Pettyjohn,,,,,https://legis.delaware.gov/images/default-source/Legislators/BrianPettyjohn.jpg?sfvrsn=2,https://legis.delaware.gov/LegislatorDetail?personId=9,https://legis.delaware.gov/Senate,"411 Legislative Ave. Dover, DE 19901",,302-744-4117,,,,,,,,,
ocd-person/f49021dc-a166-4d18-a410-7ec099ef5415,Bruce C. Ennis,Democratic,14,upper,Bruce C.,Ennis,,,,,https://legis.delaware.gov/images/default-source/Legislators/BruceCEnnis.jpg?sfvrsn=2,https://legis.delaware.gov/LegislatorDetail?personId=5,https://legis.delaware.gov/Senate,"411 Legislative Ave. Dover, DE 19901",,302-744-4310,,,,,,,,,
ocd-person/f35b571a-d734-4086-b358-ff21382d802f,Bryan Townsend,Democratic,11,upper,Bryan,Townsend,,,,,https://legis.delaware.gov/images/default-source/Legislators/BryanTowsend.jpg?sfvrsn=2,https://legis.delaware.gov/LegislatorDetail?personId=13,https://legis.delaware.gov/Senate,"411 Legislative Ave. Dover, DE 19901",,302-744-4165,,,,,,,,,
ocd-person/11732933-9dce-46b4-8683-67e8449b315b,Bryan W. Shupe,Republican,36,lower,,,,,,,https://legis.delaware.gov/Content/images/placeholder_leg.png,https://legis.delaware.gov/LegislatorDetail?personId=13599,https://legis.delaware.gov/House,"411 Legislative Ave. Dover, DE 19901",,302-744-4171,,,,,,,,,
ocd-person/5a29dfb1-14b5-4535-b8ee-da8f432d0727,Bryant L. Richardson,Republican,21,upper,Bryant L.,Richardson,,,,,https://legis.delaware.gov/images/default-source/Legislators/BryantRichardson.jpg?sfvrsn=2,https://legis.delaware.gov/LegislatorDetail?personId=10,https://legis.delaware.gov/Senate,"411 Legislative Ave. Dover, DE 19901",,302-744-4298,,,,,,,,,
ocd-person/3ae84e9f-d543-44b5-91d5-3150539df5a6,Catherine Cloutier,Republican,5,upper,Catherine,Cloutier,,,,,https://legis.delaware.gov/images/default-source/Legislators/CatherineCloutier.jpg?sfvrsn=2,https://legis.delaware.gov/LegislatorDetail?personId=14,https://legis.delaware.gov/Senate,,,,,,,,,,,,
ocd-person/4f6f337c-16e7-4d39-a503-6b4b36650d2d,Charles S Postles Jr.,Republican,33,lower,Charles S,Postles,,,,,https://legis.delaware.gov/images/default-source/Legislators/CharlesPostles.jpg?sfvrsn=2,https://legis.delaware.gov/LegislatorDetail?personId=3133,https://legis.delaware.gov/House,"411 Legislative Hall Dover, DE 19901",,302-744-4081,,,,,,,,,
ocd-person/d8f2f52a-08fe-4179-ae60-665caf38838c,Colin Bonini,Republican,16,upper,Colin,Bonini,,,,,https://legis.delaware.gov/images/default-source/Legislators/ColinBonini.jpg?sfvrsn=2,https://legis.delaware.gov/LegislatorDetail?personId=39,https://legis.delaware.gov/Senate,"411 Legislative Ave. Dover, DE 19901",,302-744-4169,,,,,,,,,
ocd-person/947a912f-49e7-4697-896e-fbcd1bcf41d3,Daniel B. Short,Republican,39,lower,Daniel B.,Short,,,,,https://legis.delaware.gov/images/default-source/Legislators/DanielShort.jpg?sfvrsn=2,https://legis.delaware.gov/LegislatorDetail?personId=89,https://legis.delaware.gov/House,"411 Legislative Ave. Dover, DE 19901",,302-744-4172,,,,,,,,,
ocd-person/8c5ff346-9896-489e-be96-db9d46d846da,Darius J. Brown,Democratic,2,upper,,,,,,,https://legis.delaware.gov/Content/images/placeholder_leg.png,https://legis.delaware.gov/LegislatorDetail?personId=13600,https://legis.delaware.gov/Senate,"411 Legislative Ave. Dover, DE 19901",,302-744-4286,,,,,,,,,
ocd-person/44e38555-6698-43cb-aa8b-f47de87ba4e3,Dave G. Lawson,Republican,15,upper,Dave G.,Lawson,,,,,https://legis.delaware.gov/images/default-source/default-album/DavidLawson.jpg?sfvrsn=0,https://legis.delaware.gov/LegislatorDetail?personId=86,https://legis.delaware.gov/Senate,"411 Legislative Ave. Dover, DE 19901",,302-744-4237,,,,,,,,,
ocd-person/7b7b5322-be9b-4330-a3fd-462aef16e313,David B. McBride,Democratic,13,upper,David B.,McBride,,,,,https://legis.delaware.gov/images/default-source/Legislators/DavidBMcBride.jpg?sfvrsn=2,https://legis.delaware.gov/LegislatorDetail?personId=87,https://legis.delaware.gov/Senate,"411 Legislative Ave. Dover, DE 19901",,302-744-4167,,,,,,,,,
