id,name,current_party,current_district,current_chamber,given_name,family_name,gender,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_email,capitol_voice,capitol_fax,district_address,district_email,district_voice,district_fax,twitter,youtube,instagram,facebook
ocd-person/5a26eb7c-86d1-415a-8b1e-ba64dc25b611,"A. Benton ""Ben"" Chafin",Republican,38,upper,"A. Benton ""Ben""",Chafin,Male,,,,https://apps.lis.virginia.gov/senatepics/newbiopics/Chafin38.jpg,http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+S93,http://lis.virginia.gov/191/mbr/MBR.HTM;http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+S93,,,,,"P.O. Box 1210;Lebanon, Virginia 24266",district38@senate.virginia.gov,276-889-1044,,,,,
ocd-person/2a48661b-97f1-4b4c-a131-26290542f1ec,Adam P. Ebbin,Democratic,30,upper,Adam P.,Ebbin,Male,,,,https://apps.lis.virginia.gov/senatepics/newbiopics/Ebbin30.jpg,http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+S85,http://lis.virginia.gov/191/mbr/MBR.HTM;http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+S85,,,,,"P.O. Box 26415;Alexandria, Virginia 22313",district30@senate.virginia.gov,571-384-8957,,,,,
ocd-person/ed935430-db59-4962-91f7-c0eeca2ef8e2,Alfonso H. Lopez,Democratic,49,lower,Alfonso H.,Lopez,Male,,,,http://memdata.virginiageneralassembly.gov/images/display_image/H0239,http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+H239,http://lis.virginia.gov/191/mbr/MBR.HTM;http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+H239,,,,,"P.O. Box 40366;Arlington, Virginia 22204",DelALopez@house.virginia.gov,571-336-2147,,,,,
ocd-person/259aaf2e-5bf0-4a51-914b-f31de22e6264,Amanda F. Chase,Republican,11,upper,Amanda F.,Chase,Female,,,,https://apps.lis.virginia.gov/senatepics/newbiopics/Chase11.jpg,http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+S95,http://lis.virginia.gov/191/mbr/MBR.HTM;http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+S95,,,,,"P.O. Box 5811;Midlothian, Virginia 23112",district11@senate.virginia.gov,804-698-7511,,,,,
ocd-person/72ecc30c-7175-4aef-9762-fda3ba5b451e,Barbara A. Favola,Democratic,31,upper,Barbara A.,Favola,Female,,,,https://apps.lis.virginia.gov/senatepics/newbiopics/FavolaBW2014.png,http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+S86,http://lis.virginia.gov/191/mbr/MBR.HTM;http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+S86,,,,,"2319 18th Street North;Arlington, Virginia 22201-3506",district31@senate.virginia.gov,703-835-4845,,,,,
ocd-person/ad635a25-a109-47ab-97dc-9b7042d65da1,Barry D. Knight,Republican,81,lower,Barry D.,Knight,Male,,,,http://memdata.virginiageneralassembly.gov/images/display_image/H0206,http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+H206,http://lis.virginia.gov/191/mbr/MBR.HTM;http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+H206,,,,,"1852 Mill Landing Road;Virginia Beach, Virginia 23457",DelBKnight@house.virginia.gov,757-426-6387,,,,,
ocd-person/a6f78488-1c78-4409-8c4a-bf0d0920e852,Betsy B. Carr,Democratic,69,lower,Betsy B.,Carr,Female,,,,http://memdata.virginiageneralassembly.gov/images/display_image/H0212,http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+H212,http://lis.virginia.gov/191/mbr/MBR.HTM;http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+H212,,,,,"P.O. Box 406;Richmond, Virginia 23218",DelBCarr@house.virginia.gov,804-698-1069,,,,,
ocd-person/ec14a514-ce1c-4fba-b053-fcf133793445,"Bill R. DeSteph, Jr.",Republican,8,upper,Bill R.,DeSteph,Male,,,,https://apps.lis.virginia.gov/senatepics/newbiopics/DeSteph08.jpg,http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+S96,http://lis.virginia.gov/191/mbr/MBR.HTM;http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+S96,,,,,"588 Central Drive;Virginia Beach, Virginia 23454",district08@senate.virginia.gov,757-321-8180,,,,,
ocd-person/850edd0a-7ab8-4450-b2db-290541e8c76a,Brenda L. Pogge,Republican,96,lower,Brenda L.,Pogge,Female,,,,http://memdata.virginiageneralassembly.gov/images/display_image/H0203,http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+H203,http://lis.virginia.gov/191/mbr/MBR.HTM;http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+H203,,,,,"P.O. Box 196;Norge, Virginia 23127",DelBPogge@house.virginia.gov,757-223-9690,,,,,
ocd-person/adb58f21-f2fd-4830-85b6-f490b0867d14,Bryce E. Reeves,Republican,17,upper,Bryce E.,Reeves,Male,,,,https://apps.lis.virginia.gov/senatepics/newbiopics/Reeves.jpg,http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+S88,http://lis.virginia.gov/191/mbr/MBR.HTM;http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+S88,,,,,"P.O. Box 7021;Fredericksburg, Virginia 22404",district17@senate.virginia.gov,540-645-8440,,,,,
ocd-person/4891aa8b-b435-41a6-b17e-fdf59f88aa4a,C. Matthew Fariss,Republican,59,lower,C. Matthew,Fariss,Male,,,,http://memdata.virginiageneralassembly.gov/images/display_image/H0235,http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+H235,http://lis.virginia.gov/191/mbr/MBR.HTM;http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+H235,,,,,"243-C Livestock Road;Rustburg, Virginia 24588",DelMFariss@house.virginia.gov,434-821-5929,,,,,
ocd-person/a399b7a4-a0d9-4cf3-9f0b-39f57d9f7c90,C. Todd Gilbert,Republican,15,lower,C. Todd,Gilbert,Male,,,,http://memdata.virginiageneralassembly.gov/images/display_image/H0181,http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+H181,http://lis.virginia.gov/191/mbr/MBR.HTM;http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+H181,,,,,"P.O. Box 309;Woodstock, Virginia 22664",DelTGilbert@house.virginia.gov,540-459-7550,,,,,
ocd-person/77b071e3-b8fa-4455-b2e6-3d487a8145c8,"C.E. Cliff Hayes, Jr.",Democratic,77,lower,C.E. Cliff,Hayes,Male,,,,http://memdata.virginiageneralassembly.gov/images/display_image/H0285,http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+H285,http://lis.virginia.gov/191/mbr/MBR.HTM;http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+H285,,,,,"P.O. Box 5142;Chesapeake, Virginia 23324",delchayes@house.virginia.gov,757-364-0272,,,,,
ocd-person/86918ce8-0991-4328-b4e1-84ef258768f9,Charles D. Poindexter,Republican,9,lower,Charles D.,Poindexter,Male,,,,http://memdata.virginiageneralassembly.gov/images/display_image/H0204,http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+H204,http://lis.virginia.gov/191/mbr/MBR.HTM;http://lis.virginia.gov/cgi-bin/legp604.exe?191+mbr+H204,,,,,"P.O. Box 117;Glade Hill, Virginia 24092",DelCPoindexter@house.virginia.gov,540-576-2600,,,,,
